BossId,BossType,Name,Photo,Image,Class,LevelShow,Level,Stars,LiveTime,PreBoss,NFTEquips,NFTEquipsLevel,EnergyCost,BaseHP,BaseAtk,BaseAtkGap,HPAddRate,ATKAddRate,ATKSpeedAddRate,CriRate,CriDmgRate,HitRate,DodgeRate,DmgAddRate,DmgReduceRate,AtkBuffRate,DefenseBuffRate,WinDmgRate,FirstWinAwards,Awards,FinderAwards,KillerAwards,DmgAwards,DmgAwardsCOE1,DmgAwardsCOE2,ManaAwards,BuffCardRandPool
int,int,string,string,string,int,string,int,int,int,int,string,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,string,string,string,string,string,int,int,string,int
BossId,Boss类型0讨伐1NFT,Boss名字,Boss图片地址,Boss图片,系列,展示等级,等级,星级,存活时间秒,前置boss,挑战需要装备的NFT武器(id1;id2;id3),挑战需要装备的NFT武器总等级,体力消耗,基础HP,基础攻击,基础攻击间隔秒,HP加成比例(万分位),攻击加成比例(万分位),攻击速度加成比例(万分位),暴击率(万分位),暴击伤害(万分位),命中率(万分位),闪避率(万分位),增害比例(万分位),减伤比例(万分位),攻击buff(万分位),减伤buff(万分位),胜利伤害比例(万分位),首通奖励列表(格式 物品id1:数量;物品id2:数量2 例如 1:80;2:100),奖励列表(格式 物品id1:数量下限1|数量上限1;物品id2:数量下限2|数量上限2 例如 1:80|100;2:80|100),发现者奖励列表(格式 物品id1:数量1;物品id2:数量2 例如 1:80;2:80),击杀者奖励列表(格式 物品id1:数量1;物品id2:数量2 例如 1:80;2:80),参与者奖励列表(格式 物品id1:数量1;物品id2:数量2 例如 1:80;2:80),参与者奖励计算参数1(万分位),参与者奖励计算参数2(万分位),玛娜结晶奖励其中一部分会进入PVP奖池(格式 总数量:进入PVP奖池的数量),buff卡随机池
10001,0,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir1.jpg,1001,0,1-1,4,4,,,,,10,500,50,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,10:70,10:24|27,,,,,,,1
23006,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,2-3,20,20,9000,,,,,3330,333,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:31,13:15,13:154,4500,500,,
23007,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,3-1,24,24,9000,,,,,4240,424,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:34,13:17,13:171,4500,500,,
23008,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,3-2,27,27,9000,,,,,5160,516,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:39,13:20,13:196,4500,500,,
23009,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,3-3,30,30,9000,,,,,6100,610,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:44,13:22,13:220,4500,500,,
23010,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,4-1,34,34,9000,,,,,7400,740,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:50,13:25,13:248,4500,500,,
23011,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,4-2,37,37,9000,,,,,8720,872,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:57,13:28,13:283,4500,500,,
23012,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,4-3,40,40,9000,,,,,10060,1006,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:64,13:32,13:318,4500,500,,
23013,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,5-1,44,44,9000,,,,,11910,1191,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:71,13:35,13:353,4500,500,,
23014,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,5-2,47,47,9000,,,,,13790,1379,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:81,13:41,13:406,4500,500,,
23015,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,5-3,50,50,9000,,,,,15710,1571,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:92,13:46,13:458,4500,500,,
23016,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,6-1,54,54,9000,,,,,18420,1842,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:102,13:51,13:511,4500,500,,
23017,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,6-2,57,57,9000,,,,,21170,2117,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:117,13:58,13:584,4500,500,,
23018,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,6-3,60,60,9000,,,,,23970,2397,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:132,13:66,13:658,4500,500,,
23019,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,7-1,64,64,9000,,,,,27860,2786,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:146,13:73,13:731,4500,500,,
23020,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,7-2,67,67,9000,,,,,31810,3181,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:168,13:84,13:840,4500,500,,
23021,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,7-3,70,70,9000,,,,,35820,3582,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:189,13:95,13:945,4500,500,,
23022,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,8-1,74,74,9000,,,,,41360,4136,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:210,13:105,13:1050,4500,500,,
23023,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,8-2,77,77,9000,,,,,47000,4700,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:241,13:120,13:1204,4500,500,,
23024,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,8-3,80,80,9000,,,,,52700,5270,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:271,13:135,13:1354,4500,500,,
23025,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,9-1,84,84,9000,,,,,60700,6070,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:302,13:151,13:1508,4500,500,,
23026,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,9-2,87,87,9000,,,,,68820,6882,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:345,13:173,13:1725,4500,500,,
23027,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,9-3,90,90,9000,,,,,77050,7705,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:389,13:195,13:1946,4500,500,,
23028,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,10-1,94,94,9000,,,,,88520,8852,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:433,13:216,13:2163,4500,500,,
23029,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,10-2,97,97,9000,,,,,100170,10017,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:496,13:248,13:2478,4500,500,,
23030,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,10-3,100,100,9000,,,,,112000,11200,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:558,13:279,13:2789,4500,500,,
23031,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,11-1,104,104,9000,,,,,128370,12837,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:621,13:310,13:3104,4500,500,,
23032,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,11-2,107,107,9000,,,,,144960,14496,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:710,13:355,13:3552,4500,500,,
23033,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,11-3,110,110,9000,,,,,161800,16180,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:800,13:400,13:4000,4500,500,,
23034,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,12-1,114,114,9000,,,,,185160,18516,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:890,13:445,13:4452,4500,500,,
23035,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,12-2,117,117,9000,,,,,208840,20884,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:1019,13:510,13:5096,4500,500,,
23036,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,12-3,120,120,9000,,,,,232860,23286,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:1148,13:574,13:5740,4500,500,,
23037,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,13-1,124,124,9000,,,,,266200,26620,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:1277,13:638,13:6384,4500,500,,
23038,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,13-2,127,127,9000,,,,,300010,30001,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:1462,13:731,13:7308,4500,500,,
23039,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,13-3,130,130,9000,,,,,334290,33429,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:1646,13:823,13:8232,4500,500,,
23040,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,14-1,134,134,9000,,,,,381960,38196,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:1831,13:916,13:9156,4500,500,,
23041,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,14-2,137,137,9000,,,,,430260,43026,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:2096,13:1048,13:10479,4500,500,,
23042,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,14-3,140,140,9000,,,,,479230,47923,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:2361,13:1181,13:11805,4500,500,,
23043,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,15-1,144,144,9000,,,,,523230,52323,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:2626,13:1313,13:13128,4500,500,,
23044,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,15-2,147,147,9000,,,,,567800,56780,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:3006,13:1503,13:15029,4500,500,,
23045,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,15-3,150,150,9000,,,,,612920,61292,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:3385,13:1693,13:16926,4500,500,,
24001,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,1-1,4,4,9000,,,,,1110,111,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:17,14:8,14:84,4500,500,,
24002,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,1-2,7,7,9000,,,,,1250,125,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:19,14:9,14:94,4500,500,,
24003,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,1-3,10,10,9000,,,,,1450,145,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:21,14:11,14:105,4500,500,,
24004,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,2-1,14,14,9000,,,,,2070,207,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:24,14:12,14:119,4500,500,,
24005,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,2-2,17,17,9000,,,,,2680,268,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:27,14:14,14:136,4500,500,,
24006,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,2-3,20,20,9000,,,,,3330,333,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:31,14:15,14:154,4500,500,,
24007,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,3-1,24,24,9000,,,,,4240,424,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:34,14:17,14:171,4500,500,,
24008,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,3-2,27,27,9000,,,,,5160,516,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:39,14:20,14:196,4500,500,,
24009,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,3-3,30,30,9000,,,,,6100,610,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:44,14:22,14:220,4500,500,,
24010,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,4-1,34,34,9000,,,,,7400,740,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:50,14:25,14:248,4500,500,,
24011,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,4-2,37,37,9000,,,,,8720,872,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:57,14:28,14:283,4500,500,,
24012,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,4-3,40,40,9000,,,,,10060,1006,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:64,14:32,14:318,4500,500,,
24013,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,5-1,44,44,9000,,,,,11910,1191,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:71,14:35,14:353,4500,500,,
24014,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,5-2,47,47,9000,,,,,13790,1379,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:81,14:41,14:406,4500,500,,
24015,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,5-3,50,50,9000,,,,,15710,1571,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:92,14:46,14:458,4500,500,,
24016,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,6-1,54,54,9000,,,,,18420,1842,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:102,14:51,14:511,4500,500,,
24017,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,6-2,57,57,9000,,,,,21170,2117,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:117,14:58,14:584,4500,500,,
24018,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,6-3,60,60,9000,,,,,23970,2397,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:132,14:66,14:658,4500,500,,
24019,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,7-1,64,64,9000,,,,,27860,2786,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:146,14:73,14:731,4500,500,,
24020,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,7-2,67,67,9000,,,,,31810,3181,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:168,14:84,14:840,4500,500,,
24021,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,7-3,70,70,9000,,,,,35820,3582,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:189,14:95,14:945,4500,500,,
24022,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,8-1,74,74,9000,,,,,41360,4136,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:210,14:105,14:1050,4500,500,,
24023,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,8-2,77,77,9000,,,,,47000,4700,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:241,14:120,14:1204,4500,500,,
24024,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,8-3,80,80,9000,,,,,52700,5270,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:271,14:135,14:1354,4500,500,,
24025,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,9-1,84,84,9000,,,,,60700,6070,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:302,14:151,14:1508,4500,500,,
24026,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,9-2,87,87,9000,,,,,68820,6882,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:345,14:173,14:1725,4500,500,,
24027,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,9-3,90,90,9000,,,,,77050,7705,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:389,14:195,14:1946,4500,500,,
24028,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,10-1,94,94,9000,,,,,88520,8852,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:433,14:216,14:2163,4500,500,,
24029,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,10-2,97,97,9000,,,,,100170,10017,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:496,14:248,14:2478,4500,500,,
24030,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,10-3,100,100,9000,,,,,112000,11200,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:558,14:279,14:2789,4500,500,,
24031,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,11-1,104,104,9000,,,,,128370,12837,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:621,14:310,14:3104,4500,500,,
24032,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,11-2,107,107,9000,,,,,144960,14496,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:710,14:355,14:3552,4500,500,,
24033,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,11-3,110,110,9000,,,,,161800,16180,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:800,14:400,14:4000,4500,500,,
24034,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,12-1,114,114,9000,,,,,185160,18516,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:890,14:445,14:4452,4500,500,,
24035,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,12-2,117,117,9000,,,,,208840,20884,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:1019,14:510,14:5096,4500,500,,
24036,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,12-3,120,120,9000,,,,,232860,23286,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:1148,14:574,14:5740,4500,500,,
24037,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,13-1,124,124,9000,,,,,266200,26620,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:1277,14:638,14:6384,4500,500,,
24038,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,13-2,127,127,9000,,,,,300010,30001,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:1462,14:731,14:7308,4500,500,,
24039,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,13-3,130,130,9000,,,,,334290,33429,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:1646,14:823,14:8232,4500,500,,
24040,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,14-1,134,134,9000,,,,,381960,38196,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:1831,14:916,14:9156,4500,500,,
24041,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,14-2,137,137,9000,,,,,430260,43026,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:2096,14:1048,14:10479,4500,500,,
24042,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,14-3,140,140,9000,,,,,479230,47923,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:2361,14:1181,14:11805,4500,500,,
24043,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,15-1,144,144,9000,,,,,523230,52323,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:2626,14:1313,14:13128,4500,500,,
24044,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,15-2,147,147,9000,,,,,567800,56780,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:3006,14:1503,14:15029,4500,500,,
24045,2,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota2.jpg,1402,4,15-3,150,150,9000,,,,,612920,61292,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,14:3385,14:1693,14:16926,4500,500,,
25001,2,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin2.jpg,1502,5,1-1,4,4,9000,,,,,1110,111,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,15:17,15:8,15:84,4500,500,,
25002,2,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin2.jpg,1502,5,1-2,7,7,9000,,,,,1250,125,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,15:19,15:9,15:94,4500,500,,
25003,2,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin2.jpg,1502,5,1-3,10,10,9000,,,,,1450,145,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,15:21,15:11,15:105,4500,500,,
25004,2,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin2.jpg,1502,5,2-1,14,14,9000,,,,,2070,207,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,15:24,15:12,15:119,4500,500,,
25005,2,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin2.jpg,1502,5,2-2,17,17,9000,,,,,2680,268,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,15:27,15:14,15:136,4500,500,,
25006,2,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin2.jpg,1502,5,2-3,20,20,9000,,,,,3330,333,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,15:31,15:15,15:154,4500,500,,
25007,2,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin2.jpg,1502,5,3-1,24,24,9000,,,,,4240,424,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,15:34,15:17,15:171,4500,500,,
25008,2,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin2.jpg,1502,5,3-2,27,27,9000,,,,,5160,516,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,15:39,15:20,15:196,4500,500,,
25009,2,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin2.jpg,1502,5,3-3,30,30,9000,,,,,6100,610,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,15:44,15:22,15:220,4500,500,,
25010,2,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin2.jpg,1502,5,4-1,34,34,9000,,,,,7400,740,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,15:50,15:25,15:248,4500,500,,
25011,2,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin2.jpg,1502,5,4-2,37,37,9000,,,,,8720,872,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,15:57,15:28,15:283,4500,500,,
25012,2,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin2.jpg,1502,5,4-3,40,40,9000,,,,,10060,1006,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,15:64,15:32,15:318,4500,500,,
25013,2,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin2.jpg,1502,5,5-1,44,44,9000,,,,,11910,1191,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,15:71,15:35,15:353,4500,500,,
25014,2,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin2.jpg,1502,5,5-2,47,47,9000,,,,,13790,1379,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,15:81,15:41,15:406,4500,500,,
25015,2,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin2.jpg,1502,5,5-3,50,50,9000,,,,,15710,1571,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,15:92,15:46,15:458,4500,500,,
25016,2,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin2.jpg,1502,5,6-1,54,54,9000,,,,,18420,1842,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,15:102,15:51,15:511,4500,500,,
25017,2,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin2.jpg,1502,5,6-2,57,57,9000,,,,,21170,2117,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,15:117,15:58,15:584,4500,500,,
25018,2,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin2.jpg,1502,5,6-3,60,60,9000,,,,,23970,2397,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,15:132,15:66,15:658,4500,500,,
25019,2,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin2.jpg,1502,5,7-1,64,64,9000,,,,,27860,2786,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,15:146,15:73,15:731,4500,500,,
25020,2,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin2.jpg,1502,5,7-2,67,67,9000,,,,,31810,3181,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,15:168,15:84,15:840,4500,500,,
25021,2,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin2.jpg,1502,5,7-3,70,70,9000,,,,,35820,3582,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,15:189,15:95,15:945,4500,500,,
25022,2,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin2.jpg,1502,5,8-1,74,74,9000,,,,,41360,4136,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,15:210,15:105,15:1050,4500,500,,
25023,2,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin2.jpg,1502,5,8-2,77,77,9000,,,,,47000,4700,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,15:241,15:120,15:1204,4500,500,,
